x,y,z,yaw,V,a
22583.10406,52985.86547,236.7283802,0.078155924,42.54933487296198,-6.4453504732959095
22587.92041,52986.24267,235.3860886,0.049839198,41.81111885054659,-6.327627771940562
22592.74907,52986.48352,234.008974,0.055641528,41.07293225556056,-6.594772311084542
22597.57721,52986.75244,232.5820605,0.069243212,40.28903192237615,-6.828575424258677
22602.3991,52987.08686,231.1167797,0.052470304,39.46130541736494,-6.682942092216485
22607.23124,52987.34064,229.601802,0.05851571,38.6331436801732,-6.885265703169129
22612.05547,52987.62325,228.0328676,0.062284415,37.76206677679336,-7.04798282406967
22616.87966,52987.92411,226.4142805,0.045316036,36.84887999780435,-6.870426600686039
22621.7155,52988.14341,224.7205702,0.062860341,35.934984321137975,-6.995574076847304
22626.53693,52988.44688,222.952773,0.058675129,34.981884833065635,-7.07422224818262
22631.36791,52988.73067,221.1143155,0.046236353,33.98916859862914,-6.867329832167972
22636.19848,52988.95417,219.1631858,0.058434249,32.99767220512365,-7.0102629740179605
22641.01712,52989.23607,217.1028101,0.05720619,31.95576616721947,-7.092284008431587
22645.85473,52989.51311,214.9049049,0.055559252,30.86161292992903,-6.84526178661705
22650.68322,52989.78165,212.5342643,0.05859067,29.76965638173132,-7.024412617043997
22655.50347,52990.0644,209.9549191,0.057348967,28.607642090886102,-7.1176767090497295
22660.33492,52990.34178,207.081152,0.055662546,27.377116972149626,-6.806657715278808
22665.15045,52990.61011,203.8154372,0.065820695,26.150516471654207,-6.990935496531596
22669.97272,52990.92797,199.9176155,0.062143881,24.824964071351584,-7.055985515884297
22674.8165,52991.22937,197.7258441,0.051277307,23.40494297151268,-6.633438789422277
22679.67198,52991.47856,197.7258441,0.040920869,21.983846773570576,-5.506234806507903
22684.48589,52991.67566,197.7258441,0.260005066,20.74203617012249,-4.527750407968363
22689.19006,52992.9271,197.7258441,0.151644425,19.650746699679647,-4.333227023286645
22693.99233,52993.66097,197.7258441,0.249707505,18.54858580030726,-2.300850412611874
22698.74259,52994.87244,197.7258441,0.339273349,17.93017227057171,-0.6626954071861342
22703.44521,52996.53208,197.7258441,0.446382683,17.744900780699645,-0.6478433572268693
22708.00841,52998.71604,197.7258441,0.573744249,17.55923555821446,0.37829016688032263
22711.93664,53001.25471,197.7258441,0.363768401,17.659711252536823,1.704304739128508
22715.32893,53002.54619,197.7258441,0.78403726,18.006610481590624,1.6612148241478029
22717.70007,53004.91088,197.7258441,0.795626658,18.31294558868337,1.5247358629562462
22720.47256,53007.74068,197.7258441,1.000185512,18.639872266126478,1.620370036918344
22723.01552,53011.70272,197.7258441,1.070908035,19.044735420616124,1.6211541250595638
22725.40854,53016.08426,197.7258441,1.082467467,19.46507051764645,1.3592247868998437
22727.77339,53020.53582,197.7258441,1.166205185,19.813932603432363,1.0235126042255116
22729.77785,53025.21676,200.3482246,0.922671149,20.07524588160106,1.086698072774564
22732.72352,53029.10673,202.6783319,0.894466672,20.33766043167232,0.8340718321443158
22735.40577,53032.44864,204.7675084,0.769716738,20.512648277492023,0.7904230666204489
22738.1114,53035.07071,206.6195609,0.862249799,20.657321191769483,0.6143607923067229
22740.78397,53038.18921,208.3104551,0.603243692,20.779107580068665,0.9349799932403281
22744.33827,53040.6378,210.047483,0.455017135,20.97241591431322,1.5503132182506374
22748.68685,53042.76538,211.9039664,0.459486929,21.327279024544648,1.5729158236869472
22753.14892,53044.97326,213.6817619,0.276668413,21.69133801985369,1.888254133153114
22757.84539,53046.30682,215.3452632,0.276565441,22.112249023925774,2.373426518392899
22762.52681,53047.6356,216.9132616,0.185260778,22.62855273587333,2.4155928349601523
22767.3396,53048.53756,218.3910604,0.225698108,23.145359751386707,2.4621716127462
22772.08016,53049.62604,219.8068008,0.235377319,23.65711900099826,2.493832609805593
22776.79914,53050.75776,221.1569633,0.240539841,24.16326482533514,2.5470909892191433
22781.5054,53051.91215,222.4514699,0.253750381,24.66877799629392,2.499229129483157
22786.19114,53053.12735,223.7034346,0.254394602,25.154421077022118,2.4107638107521043
22790.87415,53054.34507,224.9175354,0.238213399,25.61396158706265,2.452157536962923
22795.56868,53055.48501,226.089338,0.251970497,26.07235178651525,2.3874764807296565
22800.23762,53056.68699,227.226138,0.25935847,26.51015702556232,2.2818414497252224
22804.88474,53057.92004,228.3241697,0.279018184,26.9208147662297,2.3179311032756003
22809.49789,53059.24167,229.3877528,0.299525631,27.330871601048106,2.2927165079028593
22814.0904,53060.65991,230.4213935,0.307557004,27.731146370011725,2.2406617320777875
22818.6708,53062.11481,231.433366,0.312395487,28.11678020232093,2.2713375499858905
22823.26644,53063.59907,232.4289725,0.308831679,28.50423905854353,2.226656821157048
22827.87316,53065.06879,233.3965011,0.312240241,28.879501204676536,2.1456053427163204
22832.47188,53066.55326,234.3523983,0.314389822,29.236318882520987,2.171995520310769
22837.05344,53068.04307,235.2891551,0.322052335,29.59206623558933,2.141331886414377
22841.62882,53069.56972,236.2082753,0.325950214,29.939058030764684,2.0825938461406417
22846.2146,53071.11975,237.1087167,0.328061481,30.273907007001227,2.105657114509172
22850.79193,53072.67769,237.9952603,0.331929647,30.608364511417232,2.071563434176775
22855.36287,53074.25321,238.8709315,0.328250405,30.93385470583344,2.011149226460635
22859.93782,53075.8113,239.7353079,0.324210009,31.246489455970785,2.0316352921714054
22864.51994,53077.35121,240.5892972,0.320405673,31.55922656248548,2.007050166501868
22869.10849,53078.87388,241.4266173,0.322915452,31.865205682732206,1.9614701057871111
22873.69157,53080.40751,242.2516573,0.331559109,32.16131834451355,1.9790471588402607
22878.26301,53081.9813,243.0723489,0.321724056,32.45746175000925,1.9523341366383857
22882.84823,53083.50957,243.8820201,0.318696172,32.74689111699227,1.9046620041671842
22887.43866,53085.02415,244.2829399,0.32649479,33.026845702436304,1.9204796826340862
22892.01677,53086.57437,244.6817391,0.32485613,33.306720579069214,1.898716211484306
22896.5984,53088.1174,245.0801192,0.321039602,33.58118934064415,1.8606037015246497
22901.17953,53089.64083,245.4770083,0.320613264,33.84762176011753,1.8754231267442754
22905.76216,53091.16258,245.8708137,0.325429281,34.114119692332245,1.8521828811859764
22910.35079,53092.7109,246.2640598,0.32870177,34.37604843930907,1.812789267458069
22914.93082,53094.27304,246.6568633,0.322509035,34.630294088094054,1.8266197882744666
22919.50987,53095.80325,247.0472847,0.317387851,34.8840218400856,1.8064076092792425
22924.09582,53097.3097,245.8701115,0.327302768,35.13309249828031,1.7711204409232406
22928.66995,53098.86268,244.6617543,0.311329583,35.37577183733412,1.7841077110955057
22933.26981,53100.34289,243.4303123,0.316622347,35.618638483350765,1.7609336134247193
22937.87373,53101.85134,242.1766328,0.319395996,35.85735540521205,1.723778050747592
22942.45818,53103.3675,240.8938168,0.316662625,36.08873786381787,1.7353355794430378
22947.03707,53104.86795,239.5898529,0.32129562,36.31969576555054,1.5877209747308738
22951.63601,53106.39862,238.266739,0.331692371,36.53096767257682,1.375698824405804
22956.19565,53107.96903,236.8911393,0.312068338,36.71212624946126,1.3834490415536336
22960.78612,53109.44996,235.4952603,0.317247305,36.893443580496026,0.5578210227570767
22965.39848,53110.96436,234.0712393,0.32846371,36.96677143260584,-0.5952475557864347
22969.96965,53112.52227,232.6011735,0.321607382,36.88892605537714,-0.5942771458450422
22974.54616,53114.04704,231.098428,0.322498958,36.81113252528294,-1.9970529807006931
22979.15322,53115.58656,229.5437239,0.325491889,36.54665761938618,-3.884037618499358
22983.74561,53117.13647,227.9440769,0.314840146,36.027867514838306,-3.830838194192666
22988.32765,53118.62872,226.3081827,0.321373644,35.51177696354639,-4.520614394726581
22992.90093,53120.15123,224.6264627,0.322270587,34.89279419020824,-5.436316455940389
22997.46965,53121.67677,222.8954657,0.316836098,34.1341034097225,-5.313064365925092
23002.08914,53123.19142,221.1185207,0.321672756,33.36882453960708,-4.972025614764631
23006.6549,53124.71295,219.2814635,0.319002838,32.64386018479829,-4.568873576009226
23011.20504,53126.21578,217.3829039,0.313910265,31.96614567328165,-4.47067738281115
23015.81433,53127.71216,215.4019822,0.116486778,31.28104457010615,-3.811664730460478
23020.65471,53128.27856,215.4019822,0.097024518,30.681462949433374,-2.9715573345520108
23025.66711,53128.76642,215.4019822,0.064760178,30.1897686768435,-2.9818275197228483
23030.59661,53129.0861,215.4019822,0.023090682,29.697854177101405,-2.5863918198372495
23035.56716,53129.2009,215.4019822,-0.044530162,29.261649069982667,-2.0732353393932916
23040.48879,53128.9816,215.4019822,-0.062211022,28.910490533802268,-2.0845305714414195
23045.12063,53128.69307,215.4019822,-0.100074084,28.573914836314486,-1.909750366489578
23049.89325,53128.21385,215.4019822,-0.175292067,28.25151180785396,-1.5330201276288393
23054.49005,53127.39972,215.4019822,-0.228487048,27.99704641176366,-1.5852990575002552
23059.06056,53126.33685,215.4019822,-0.185296401,27.73006812359068,-1.3018362649955968
23063.59805,53125.48632,215.4019822,-0.265444454,27.512484132610265,-0.9107165468877972
23068.07815,53124.26836,215.4019822,-0.529521356,27.358369909297032,-0.9038509586107504
23072.11563,53121.90533,215.4019822,-0.38544316,27.203376448720466,-0.5625488136189429
23076.3845,53120.17328,215.4019822,-0.436933865,27.107941863244893,-0.07156815342582344
23080.52975,53118.23728,215.4019822,-0.521641971,27.095860469139527,-0.07015459393901177
23084.46663,53115.97458,215.4019822,-0.594304152,27.08410122293406,0.2109017011416002
23088.28221,53113.39598,215.4019822,-0.624435949,27.11993780093039,0.6123881988077634
23092.04598,53110.68371,215.4019822,-0.699066803,27.224493290639632,0.6596976927349129
23095.52719,53107.75708,215.4019822,-0.795324581,27.33447638149405,0.8674820026936271
23098.69372,53104.52705,215.4019822,-0.85169463,27.47765121535984,1.2169102652239852
23101.71589,53101.07504,215.4019822,-0.801407547,27.6800961375764,1.178587851954651
23104.95542,53097.73009,215.4019822,-0.858816759,27.87766085693542,1.360338498669618
23108.0293,53094.16813,215.4019822,-0.814936927,28.10630800597633,1.6005301804506904
23111.33789,53090.65807,215.4019822,-1.049698629,28.379662463915903,1.5976863889467927
23113.67193,53086.59194,215.4019822,-1.051247557,28.642389010001345,1.6618297324597056
23116.05157,53082.43146,215.4019822,-1.073456977,28.91913814164293,1.7000108403976637
23118.37381,53078.1536,216.8544081,-1.121645444,29.203874248699936,1.6495504193576065
23120.50645,53073.72912,218.2393349,-1.194598382,29.479997564732557,1.6208022485518778
23122.32593,53069.12297,219.5626244,-1.24425837,29.751037962233173,1.6013968293908574
23123.89902,53064.47797,220.826881,-1.414358363,30.013850536055628,1.6402496991475632
23124.65482,53059.68613,222.0494268,-1.406388645,30.277800194964804,1.6644634266712428
23125.4397,53054.95522,223.2336141,-1.410600872,30.540289869019432,1.6609524930101116
23126.21605,53050.15048,224.390209,-1.410183186,30.80385052009523,1.658007028751609
23126.99771,53045.32568,225.5209474,-1.430319145,31.06581585263385,1.7324441798491654
23127.669,53040.57849,226.6234301,-1.430776735,31.33204489689348,1.8232131993006875
23128.34278,53035.79793,227.7049383,-1.482719129,31.611727020399154,1.8415647667686554
23128.76908,53030.97038,228.7620625,-1.482178689,31.89280432525481,1.8730005299678503
23129.19664,53026.15827,229.7973816,-1.477893738,32.17527234613206,1.9153492945119164
23129.6442,53021.35457,230.8134483,-1.468567996,32.461197961843,1.9321916711624831
23130.13669,53016.55384,231.8139734,-1.479050785,32.747192222101994,1.9150110088612464
23130.57984,53011.73724,232.7939427,-1.479770073,33.028838862107754,1.8726075802052844
23131.01856,53006.93077,233.7558723,-1.479291405,33.30135573778799,1.887855839928156
23131.4568,53002.15498,234.7016434,-1.48825932,33.57213218450979,1.872935681922068
23131.85403,52997.35311,235.6292973,-1.482040895,33.839868311505086,1.8347166165319708
23132.28605,52992.49837,236.5422589,-1.471382352,34.10309705176069,1.8488425798903754
23132.76689,52987.67754,237.442303,-1.471744877,34.36474343210258,1.8346840457275702
23133.2453,52982.86345,238.326339,-1.481608842,34.622063361598634,1.8003607195519162
23133.67395,52978.07,239.1971771,-1.489684799,34.87142129264399,1.812826404120819
23134.06097,52973.30911,240.0518078,-1.484172587,35.11885956848942,1.7988518869068295
23134.48002,52968.48359,240.8943284,-1.481987518,35.36609148613735,1.7625437960313701
23134.91323,52963.61837,241.7260405,-1.458195486,35.608687251307686,1.7742391969268838
23135.45508,52958.82664,242.5476052,-1.488155164,35.848156506798375,1.7612846901199584
23135.85012,52954.05739,243.3552641,-1.484258643,36.08251477050109,1.7288520119933157
23136.26992,52949.21833,243.7550216,-1.47084236,36.31449784641045,1.739864199394537
23136.75136,52944.4178,244.1529598,-1.484549572,36.54491880235623,1.5866443732702824
23137.16733,52939.60673,242.9543858,-1.471363931,36.75397886319699,1.3053775274872506
23137.6475,52934.79351,241.7288407,-1.478714084,36.92537713018319,1.3114393207416006
23138.08972,52930.00479,240.4788233,-1.488367706,37.095783447687936,0.5404103158052891
23138.48862,52925.17634,239.2018701,-1.481900168,37.166296787194185,-0.8337202925744392
23138.91774,52920.36184,237.8946903,-1.480623291,37.05771038935404,-0.8312828053217555
23139.35217,52915.55722,236.5547728,-1.477512963,36.949334450218245,-2.1093176823089874
23139.80479,52910.71919,235.1814995,-1.472900308,36.67089183607448,-4.298279918761145
23140.27252,52905.95662,233.7694625,-1.48649363,36.10561756781421,-4.230695315917542
23140.67783,52901.16022,232.3183768,-1.481185162,35.53711809942375,-5.054554636910874
23141.11598,52896.28377,230.8227,-1.473657021,34.83377111178005,-6.49133524878094
23141.58098,52891.512,229.2778882,-1.492129563,33.92856971604445,-6.318524715339039
23141.95676,52886.74498,227.6809656,-1.478466893,33.02604874271663,-6.441923962062783
23142.40483,52881.90578,226.0241896,-1.488969799,32.064087218990224,-6.772824677822484
23142.80097,52877.07547,224.3001485,-1.483490568,31.023480416594268,-6.550041668934674
23143.22199,52872.26535,222.500825,-1.470511094,29.98670453887456,-6.067057008380558
23143.70527,52867.4624,220.6143495,-1.483489038,28.99359615844937,-5.407248187680823
23144.12839,52862.62844,218.6270158,-1.583183634,28.07404307520087,-5.206311097602997
23144.06852,52857.79572,216.5207745,-1.480609974,27.162966437645505,-4.3159701940756126
23144.50087,52853.01469,214.2713131,-1.510502931,26.38917921212777,-2.844224367575033
23144.79627,52848.12136,211.843196,-1.620936189,25.85541816794857,-2.759108985567809
23144.54967,52843.20712,209.1873832,-1.659451233,25.324902366303125,-1.91259375357206
23144.1176,52838.3464,206.2238886,-1.715926055,24.95364106608832,-0.5676810086550651
23143.40581,52833.47637,202.810742,-1.746626575,24.8414212505454,-0.5720122367015215
23142.52432,52828.51482,202.810742,-1.754852042,24.725112510980814,-0.1491388142871191
23141.64381,52823.78506,202.810742,-1.849626153,24.69607597590456,0.6272681530970822
23140.36181,52819.30705,202.810742,-1.979035345,24.81410248310166,0.6783477322275456
23138.59653,52815.22584,202.810742,-1.89735565,24.93536444984717,1.0384767455227353
23137.22756,52811.18382,202.810742,-2.03519919,25.11246519875579,1.4227037486835123
23135.34853,52807.43286,202.810742,-2.184055932,25.349027925821947,1.3295466341256947
23132.88092,52803.92663,202.810742,-2.313153042,25.57291746359723,1.8017672003377865
23130.01203,52800.7995,202.810742,-2.254606618,25.87018807924833,1.7903226833141717
23127.16091,52797.30112,202.810742,-2.215690359,26.18064617417081,1.5913062713857191
23124.17443,52793.33068,204.6634861,-2.270164646,26.480903163873016,1.6814120803735724
23120.93756,52789.48281,206.3803016,-2.366197114,26.798272283710368,1.8802500311415884
23117.37611,52785.9919,208.0559884,-2.361764054,27.14592216663676,1.9027757851799723
23113.82139,52782.47656,209.6601769,-2.640533959,27.49411630323213,1.978306867320692
23109.60574,52780.16774,211.2153746,-2.627612872,27.83781347704285,1.9874170162133264
23105.38503,52777.78475,212.7223281,-2.624574271,28.181726811462987,2.0121160994011924
23101.1866,52775.39748,214.1989116,-2.646935273,28.524472060757613,2.043009848410771
23096.95959,52773.1175,215.6349114,-2.640857761,28.86640661802949,2.090747537733876
23092.70421,52770.7887,217.014647,-2.630522166,29.215639493150235,2.116306176806494
23088.47885,52768.41928,218.3668898,-2.636514417,29.564470002915392,2.11232305924516
23084.23623,52766.07347,219.6949991,-2.627744092,29.908841045676727,2.071276918934082
23080.03694,52763.7033,220.9808785,-2.634975731,30.24093570573693,2.0925900181928463
23075.83851,52761.37348,222.2438864,-2.636855504,30.571384342878414,2.0773346517311575
23071.59176,52759.02728,223.4703725,-2.624643863,30.89930393962629,2.0101489422714836
23067.37729,52756.63128,224.6577435,-2.62965431,31.21309289518331,2.030147947755063
23063.16654,52754.26523,225.8347978,-2.628692103,31.52567643356855,2.0130672184262712
23058.96453,52751.89877,226.969849,-2.625832,31.83213035246047,1.9475819905040461
23054.77417,52749.52306,228.0810114,-2.637977359,32.12549418190464,1.96517490451712
23050.53653,52747.1881,229.1726672,-2.643980447,32.42011388831232,1.9505013566341414
23046.28183,52744.87692,230.232679,-2.628479653,32.710121697130894,1.8942384503726004
23042.08611,52742.51283,231.2671921,-2.645972104,32.987831464467234,1.9095855869372795
23037.83119,52740.21249,232.2920568,-2.629552652,33.26665139245429,1.9002732847237216
23033.61704,52737.84398,233.2872794,-2.642615421,33.54165269107163,1.8548206899622617
23029.37829,52735.53396,234.2720765,-2.640195243,33.80754588458744,1.8696603045830886
23025.14001,52733.21088,235.2302989,-2.63801003,34.073787620399905,1.8585286259804885
23020.90473,52730.87739,236.1765578,-2.631470679,34.33652729675753,1.814000291975019
23016.68205,52728.51472,237.1053849,-2.626588238,34.59121268525045,1.8275630444557598
23012.47722,52726.13501,238.0237291,-2.641916754,34.845542340404606,1.8149576423633356
23008.23941,52723.82166,238.9246667,-2.639688682,35.096117194462295,1.7711753990829795
23003.9997,52721.49501,239.8090605,-2.625949117,35.339338087607686,1.7839359902923557
22999.79786,52719.11345,240.6744664,-2.632506381,35.58231361965721,1.7701682769376421
22995.58054,52716.75951,241.5361152,-2.631426156,35.82178256744532,1.724001946017933
22991.36253,52714.39921,242.3804464,-2.633250754,36.05365443666427,1.7349944992211634
22987.14234,52712.04779,243.2105725,-2.635780385,36.28539289121567,1.7284643567809643
22982.9141,52709.70587,243.6215728,-2.630835833,36.51491146758624,1.6999398194922648
22978.69914,52707.34401,244.0293267,-2.638776126,36.73915604573484,1.7099959845332635
22974.46371,52705.01467,244.4317845,-2.643455046,36.96345242292157,1.7023260187994271
22970.21565,52702.70421,244.8312546,-2.639034615,37.1854914854818,1.6725983233782151
22965.98183,52700.37718,245.2271314,-2.625106537,37.40216603659723,1.6828574304754043
22961.78275,52697.9925,245.6209712,-2.634289459,37.61881135006067,1.6736848550919277
22957.56305,52695.64709,246.0167749,-2.634866414,37.8329896891286,1.6417130715225572
22953.33679,52693.30123,246.4050187,-2.629396834,38.04216208464241,1.6511013801626095
22949.12136,52690.93112,246.7909774,-2.629917302,38.251479407002776,1.641244969882554
22944.91035,52688.56638,247.1763402,-2.642287624,38.45814142911839,1.6081701615468738
22940.6619,52686.24928,247.5563977,-2.643595587,38.65997021341656,1.6165369369799383
22936.41915,52683.94248,247.9348894,-2.632995385,38.86137953239543,1.609386208802563
22932.21444,52681.59828,248.3105608,-2.63277835,39.06023652999302,1.5825392995477139
22927.98991,52679.24182,248.6840936,-2.635981456,39.25573258359508,1.5903837846480953
22923.75326,52676.89636,249.0530019,-2.632163722,39.45143340838292,1.587730288572973
22919.52758,52674.53585,249.4189814,-2.634214101,39.64575309853175,1.5709790429670278
22915.3137,52672.19327,249.7865937,-2.63059996,39.83633904843292,1.5785272197593931
22911.10722,52669.83485,250.146735,-2.634345193,40.0269764119791,1.5729186856292117
22906.87927,52667.48517,250.5095296,-2.634187684,40.21660418591853,1.5510101354331005
22902.65058,52665.13419,250.8674965,-2.637577342,40.40276829794208,1.5583778458544912
22898.40892,52662.79481,251.2227164,-2.63494443,40.58917668947167,1.5511594622945193
22894.19124,52660.45414,251.577174,-2.640708668,40.773100845626935,1.5271920428012564
22889.95028,52658.13241,251.928353,-2.631517106,40.953795513826,1.5343634105206105
22885.73353,52655.77333,252.2776323,-2.641526015,41.13442384008683,1.5244086954861151
22881.49722,52653.45864,252.6263705,-2.633903706,41.31293728649344,1.495717897858309
22877.27419,52651.10926,252.9705686,-2.635881272,41.48752896171849,1.502582268496485
22873.0289,52648.75846,253.3129522,-2.647701043,41.662912007508346,1.4930185934579747
22868.78024,52646.471,253.6528939,-2.637889217,41.835472774693336,1.4668361256469278
22864.56106,52644.14572,253.9896765,-2.640262035,42.0040447934974,1.4734593074489724
22860.30216,52641.81171,254.3250547,-2.651887089,42.17406266858662,1.4661160625969545
22856.04233,52639.54118,254.6566597,-2.631851823,42.34153883451425,1.4453435245134079
22851.85557,52637.2007,254.9855229,-2.617062127,42.50495512211469,1.4514462157646824
22847.68869,52634.78977,255.3155517,-2.616006736,42.669028560946245,1.4462742097129715
22843.53095,52632.37827,255.6447085,-2.606430991,42.83163479961522,1.4272499369878544
22839.38692,52629.92139,255.9726601,-2.616738995,42.99186865631173,1.4326353195968784
22835.20933,52627.50246,256.2994781,-2.610115395,43.15243314095117,1.4360673431373248
22831.06553,52625.06631,256.6228004,-2.601741497,43.31210495901183,1.4142204695300438
22826.94509,52622.59723,256.9459314,-2.598448793,43.468667780458446,1.43718631188943
22822.83968,52620.11874,257.2661956,-2.591839691,43.62693293696295,1.4156800039905495
22818.75392,52617.61513,257.5867179,-2.586321538,43.782149705747145,1.4218271039480768
22814.67717,52615.08599,257.9,-2.57094841,43.93767395276756,1.4083833165735238
22810.64976,52612.50089,257.9,-2.561918076,44.09080797589801,1.3946218483350452
22806.61506,52609.85936,257.9,-2.571424193,44.243083860649904,1.406031767204212
22802.5584,52607.2582,257.9,-2.564559327,44.39596529456656,1.3989572290339547
22798.54198,52604.64376,257.9,-2.558147577,44.546721647999135,1.4023675317074804
22794.53044,52601.99573,257.9,-2.549769805,44.69778488600552,1.3923129301298864
22790.54597,52599.31738,257.9,-2.533270085,44.84708408082422,1.3985998385881087
22786.60904,52596.5756,257.9,-2.525551458,44.99645252936936,1.3763282673348298
22782.68575,52593.79811,257.9,-2.520796617,45.143245232834126,1.3769060434936087
22778.7617,52590.99198,257.9,-2.517166975,45.29014710004133,1.3872266241498505
22774.86318,52588.18265,257.9,-2.504828528,45.4370935622153,1.3787869703795124
22771.00419,52585.32884,257.9,-2.494512964,45.582504180982006,1.3692225740000685
22767.17392,52582.43466,257.9,-2.486195844,45.72648347461431,1.3579272844368373
22763.35706,52579.50043,257.9,-2.47544692,45.8692316322777,1.3860768654545559
22759.56169,52576.51727,257.9,-2.467258996,46.01487572133148,1.3552752568973878
22755.83045,52573.53477,257.9,-2.462758271,46.15535118693476,1.359593647615767
22752.07946,52570.50871,257.9,-2.454450678,46.29709918367567,1.353549539720076
22748.34917,52567.44784,257.9,-2.450237755,46.43795957451356,1.3507372821610861
22744.63206,52564.37151,257.9,-2.442076156,46.57809279970664,1.3454972794233735
22740.96441,52561.28532,257.9,-2.438149444,46.71635274211757,1.3406945549672267
22737.2721,52558.15354,257.9,-2.442587343,46.855094249161496,1.321907462529575
22733.58122,52555.05102,257.9,-2.43152752,46.99092874717041,1.3259276298351106
22729.92448,52551.90754,257.9,-2.439216154,47.1267975919325,1.3252262105403745
22726.21976,52548.77202,257.9,-2.44421499,47.26308300264884,1.3176252740541452
22722.50343,52545.65841,257.9,-2.448847849,47.39805279295389,1.3212265485428418
22718.79626,52542.5816,257.9,-2.441889294,47.53215601038289,1.3051379860870245
22715.11024,52539.47878,257.9,-2.442845885,47.6642682277677,1.2572946618567085
22711.40671,52536.36726,257.9,-2.437063975,47.791692017891066,1.2607566621726412
22707.72898,52533.24098,257.9,-2.44866835,47.918858635029736,1.2271042824898943
22703.99248,52530.13869,257.9,-2.45322754,48.04306284685004,1.1369769277802926
22700.27317,52527.07923,257.9,-2.437055907,48.15690168763842,1.1400384150313916
22696.61451,52523.96909,257.9,-2.437424306,48.27044649251209,1.1532061732560532
22692.91484,52520.82644,257.9,-2.444456528,48.386278240221465,1.1830135397910133
22689.20993,52517.72394,257.9,-2.441028008,48.504282862640224,1.1859098327504123
22685.55031,52514.63795,257.9,-2.42408891,48.62118417868156,1.2046715976636486
22681.89569,52511.44871,257.9,-2.452132039,48.74121569144577,1.2488514732102862
22678.12571,52508.34062,257.9,-2.452489719,48.86624476781131,1.2515814923611361
22674.4234,52505.29055,257.9,-2.435687933,48.98895020282405,1.2405976393226044
22670.76988,52502.17617,257.9,-2.43809123,49.1103750340092,1.2037802889637963
22667.0624,52499.03115,257.9,-2.440788996,49.22940056686718,1.2066253960486182
22663.39432,52495.93652,257.9,-2.437136106,49.34688803300161,1.213983954871532
22659.71394,52492.80844,257.9,-2.440011322,49.46557126411854,1.2287154693344213
22656.00734,52489.67637,257.9,-2.438975026,49.58596502990058,1.2317212743975816
22652.32643,52486.55948,257.9,-2.446410607,49.70563166728659,1.239904696901676
22648.59236,52483.44495,257.9,-2.447621317,49.826778025278834,1.2569524375060805
22644.90242,52480.37479,257.9,-2.434114761,49.94772221982567,1.260570077095672
22641.23981,52477.2427,257.9,-2.443859117,50.06920047787774,1.2585706326276893
22637.53539,52474.13684,257.9,-2.433428049,50.19056781669152,1.2486503515186322
22633.86216,52470.99129,257.9,-2.449097784,50.310735410261046,1.2512322757953491
22630.13204,52467.89702,257.9,-2.440520785,50.43112357258416,1.2497303320160258
22626.4711,52464.80674,257.9,-2.432539628,50.5497060700504,1.2399894829244855
22622.80357,52461.66042,257.9,-2.436839797,50.668101652232906,1.2428320112732283
22619.11948,52458.5273,257.9,-2.435046346,50.78659002825317,1.2405232837941853
22615.43967,52455.38642,257.9,-2.442083191,50.90462651327287,1.2289119144817318
22611.73946,52452.2729,257.9,-2.441090988,51.02123770743898,1.2317458007718673
22608.04537,52449.15823,257.9,-2.441035051,51.13775607558141,1.2299976022732615
22604.35263,52446.04435,257.9,-2.439493344,51.25380775821411,1.2203940627732874
22600.67101,52442.93013,257.9,-2.44062586,51.36849759508616,1.2231050140664907
22596.97466,52439.81063,257.9,-2.441289734,51.48353411689144,1.2208556228671117
22593.27547,52436.69292,257.9,-2.44736473,51.5981273764359,1.2098541452768972
22589.56606,52433.60496,257.9,-2.439563856,51.711173842919166,1.2126333341687823
22585.90014,52430.50446,257.9,-2.434795994,51.8236416031551,1.2101140027946216
22582.21917,52427.361,257.9,-2.439990953,51.93654833387978,1.1977144524487848
22578.51969,52424.23484,257.9,-2.439412305,52.04812386713857,1.2002705034127994
22574.84329,52421.12452,257.9,-2.435254753,52.15905716540491,1.198648755834613
22571.16585,52417.98699,257.9,-2.436569074,52.27002779995579,1.1891250477034911
22567.48529,52414.85517,257.9,-2.435653518,52.37985427052721,1.191625929124575
22563.81076,52411.72266,257.9,-2.440589217,52.48958714002496,1.1921742249774925
22560.11124,52408.60024,257.9,-2.441119588,52.59942542396062,1.1894367122100813
22556.4183,52405.48674,257.9,-2.441124605,52.70854010638771,1.1919012817368972
22552.72535,52402.37325,257.9,-2.44112811,52.81765478877758,1.1902689817371528
22549.03239,52399.25978,257.9,-2.441130716,52.92639542963097,1.181189566583182
22545.3394,52396.1463,257.9,-2.441230219,53.034086831532655,1.1835175822476158
22541.66603,52393.04999,257.9,-2.436797792,53.14119104847078,1.1824675950662353
22537.97655,52389.91201,257.9,-2.442841535,53.24885607872756,1.1743438087040472
22534.25238,52386.78313,257.9,-2.442632308,53.356020205422034,1.1767884329426521
22530.56712,52383.68562,257.9,-2.441196472,53.46209202209654,1.1766374466739673
22526.88006,52380.57755,257.9,-2.440833316,53.56811985329798,1.1717952912705916
22523.19386,52377.46792,257.9,-2.440263038,53.673510797856125,1.1741174160251113
22519.50342,52374.35111,257.9,-2.441140605,53.779075292434605,1.171862832011063
22515.81066,52371.23789,257.9,-2.440272282,53.88421907353136,1.1609445451883234
